class acce0mean acce0var acce1mean acce1var acce2mean acce2var gyro0mean gyro0var gyro1mean gyro1var gyro2mean gyro2var
1 -0.271270 3.867249 9.790190 1822.387437 1.468410 47.101337 0.013790 0.122209 0.125530 0.468532 0.019015 0.076173
1 -0.267440 3.806592 9.803120 1827.223602 1.471765 47.325068 0.018035 0.121998 0.137415 0.531844 0.020570 0.078466
1 -0.256905 3.623434 9.813535 1831.115327 1.507080 49.487587 0.020115 0.125413 0.153295 0.610376 0.025120 0.084810
1 -0.203630 3.977102 9.791390 1822.975953 1.477750 48.486637 0.028700 0.161755 0.165910 0.665463 0.027900 0.087243
1 -0.214285 4.109907 9.754395 1809.861661 1.495470 49.766142 0.022195 0.165715 0.182980 0.745745 0.023930 0.104091
1 -0.187710 3.435964 9.716805 1795.876648 1.516660 50.456255 0.025280 0.156690 0.185670 0.759688 0.028575 0.095049
1 -0.181845 3.244622 9.676700 1780.970080 1.504690 49.787387 0.019230 0.169713 0.187045 0.768072 0.023840 0.092295
1 -0.227100 3.408131 9.673590 1779.845126 1.404130 41.652970 0.014650 0.181318 0.198530 0.815625 0.019135 0.092676
1 -0.265885 3.496755 9.672630 1779.494190 1.401735 41.522299 0.002555 0.178357 0.203020 0.843527 0.012260 0.127336
1 -0.278930 3.958772 9.690350 1785.912180 1.406285 41.790148 -0.000470 0.183294 0.206805 0.869372 0.010305 0.135767
1 -0.315440 4.361902 9.708070 1792.388939 1.381505 40.816190 0.000600 0.183170 0.202410 0.849451 0.006520 0.135324
1 -0.358180 5.268434 9.722080 1797.603823 1.360795 39.370514 0.002065 0.180544 0.196180 0.823276 0.000590 0.137761
1 -0.397925 5.912060 9.736325 1802.941248 1.363190 39.478217 0.006680 0.192032 0.184820 0.764533 -0.003840 0.146518
1 -0.439230 7.370823 9.753685 1809.375454 1.345230 38.532666 0.015200 0.198355 0.174985 0.706721 -0.016300 0.196955
1 -0.495375 8.837296 9.765775 1813.824774 1.338645 38.287032 0.024665 0.219198 0.166435 0.679510 -0.028825 0.222867
1 -0.574385 12.294002 9.783610 1820.526179 1.317815 37.243208 0.031540 0.208430 0.165855 0.677466 -0.036890 0.231903
1 -0.635560 13.195481 9.773915 1816.932626 1.269335 34.696610 0.032765 0.213881 0.165240 0.675457 -0.042115 0.210433
1 -0.659260 13.523422 9.757035 1810.677015 1.343800 37.946625 0.027085 0.193432 0.160660 0.654874 -0.052925 0.221426
1 -0.682605 14.148324 9.724235 1798.631453 1.281310 35.070404 0.032245 0.198823 0.158525 0.641093 -0.065965 0.266090
1 -0.758745 16.969970 9.690955 1786.308641 1.268740 34.322968 0.016515 0.199527 0.154250 0.609915 -0.071585 0.270734
1 -0.781250 17.437488 9.652885 1771.870359 1.286215 34.905917 0.005735 0.200758 0.148360 0.569996 -0.068565 0.278092
1 -0.797175 17.750185 9.638995 1766.676275 1.275320 34.208109 -0.004190 0.223502 0.140445 0.515468 -0.067370 0.281378
1 -0.832850 18.689721 9.617810 1758.843817 1.236775 31.879609 -0.015495 0.246003 0.131710 0.447144 -0.072380 0.274385
1 -0.914855 18.982175 9.634570 1764.973747 1.263590 32.780744 -0.029670 0.216360 0.124715 0.400434 -0.074030 0.271866
1 -0.971120 21.106968 9.660430 1774.032117 1.243000 31.308036 -0.029055 0.214604 0.116560 0.332122 -0.064285 0.254874
1 -1.027145 23.098306 9.668690 1777.009441 1.236535 31.055963 -0.027495 0.213101 0.114695 0.321584 -0.057660 0.273000
1 -1.040790 23.562755 9.685210 1782.994540 1.216900 30.195860 -0.021170 0.200772 0.115490 0.327234 -0.042660 0.345605
1 -1.060900 24.127168 9.704125 1789.955348 1.235935 31.123572 -0.017105 0.189927 0.113660 0.312304 -0.024300 0.446419
1 -1.044740 23.970055 9.723520 1797.186780 1.228995 30.768472 -0.007730 0.182417 0.114940 0.323434 -0.000810 0.485438
1 -1.048095 24.105695 9.752130 1808.075985 1.211875 29.840446 0.000730 0.187078 0.119005 0.364669 0.015105 0.505805
1 -1.054200 24.267964 9.781220 1819.249299 1.217740 30.028692 0.004640 0.194392 0.130700 0.453695 0.026590 0.542239
1 -1.033610 23.677933 9.790315 1822.717463 1.234975 31.212827 0.012305 0.208534 0.145240 0.564898 0.046995 0.650638
1 -0.975430 23.237687 9.759670 1811.438999 1.240720 31.491312 0.017860 0.244841 0.162130 0.690840 0.066175 0.723653
1 -0.929695 21.752358 9.721360 1797.560705 1.237610 31.353074 0.017310 0.242687 0.176940 0.807675 0.082390 0.679637
1 -0.883605 20.403640 9.703405 1790.993390 1.226115 31.004887 0.009430 0.220235 0.193190 0.908976 0.095860 0.653852
1 -0.825905 17.424330 9.670725 1778.902383 1.242520 31.801011 0.001670 0.234785 0.206475 1.022408 0.104810 0.644609
1 -0.791545 16.563455 9.662345 1775.854954 1.232940 31.519201 -0.007860 0.223367 0.221505 1.156716 0.108965 0.658687
1 -0.798850 16.752973 9.660790 1775.289825 1.200015 29.529179 -0.018430 0.253108 0.239585 1.333157 0.124385 0.666377
1 -0.743900 15.987781 9.678505 1781.691153 1.225990 30.350509 -0.028845 0.263009 0.245295 1.377233 0.145735 0.655913
1 -0.650640 13.165970 9.694785 1787.609238 1.227545 30.436271 -0.026245 0.249508 0.251525 1.426395 0.157585 0.670425
1 -0.594495 12.738546 9.709030 1792.875133 1.243470 31.181608 -0.023255 0.240064 0.254150 1.440225 0.155510 0.665526
1 -0.561690 12.302049 9.722680 1797.976251 1.220485 30.018704 -0.015440 0.215874 0.257635 1.457281 0.153035 0.661087
1 -0.507100 11.246758 9.746500 1806.802962 1.229460 30.455285 -0.007770 0.189483 0.258000 1.458825 0.155265 0.660721
1 -0.454545 10.398922 9.763860 1813.384791 1.216650 29.952340 0.000175 0.186000 0.257875 1.458379 0.158165 0.665264
1 -0.391095 8.119141 9.797380 1825.913587 1.205875 29.315931 0.001850 0.182650 0.258760 1.462975 0.159660 0.668697
1 -0.296045 6.099817 9.805400 1828.854435 1.234125 30.664699 0.008935 0.199847 0.258915 1.463700 0.165435 0.710559
1 -0.175015 6.985642 9.806835 1829.384262 1.249690 31.320704 0.015990 0.223333 0.251980 1.433387 0.159630 0.663580
1 -0.117910 6.124666 9.800850 1827.152107 1.249450 31.307214 0.008290 0.255552 0.248985 1.415545 0.137025 0.586059
1 -0.084510 6.398493 9.777505 1818.488319 1.295300 34.363174 -0.003255 0.275168 0.240495 1.368421 0.120805 0.516538
1 -0.015315 5.285410 9.730695 1801.014342 1.319605 35.746301 -0.013215 0.275562 0.232585 1.302239 0.110880 0.482214
1 0.050645 4.970430 9.688675 1785.087223 1.334210 36.331380 -0.018350 0.268282 0.224280 1.229478 0.103365 0.447737
1 0.107030 4.964133 9.659105 1774.046961 1.328465 35.911470 -0.029590 0.262888 0.213280 1.131551 0.085770 0.336521
1 0.139950 5.840365 9.675265 1779.904277 1.339240 36.502913 -0.043515 0.217059 0.202925 1.028397 0.069035 0.257144
1 0.171555 5.721609 9.706390 1791.093351 1.363780 37.798551 -0.047730 0.208051 0.192575 0.928866 0.057980 0.264098
1 0.194300 5.632725 9.728775 1799.320440 1.421840 40.619941 -0.042355 0.218608 0.182130 0.839548 0.055325 0.257522
1 0.266010 5.486414 9.758345 1810.220677 1.416330 40.330567 -0.028395 0.228195 0.170095 0.730200 0.055110 0.256974
1 0.287200 5.380354 9.774505 1816.144402 1.463140 42.385739 -0.017460 0.247876 0.161450 0.630035 0.049000 0.240379
1 -0.613290 7.837155 9.803245 1827.678122 0.982495 20.733538 -0.026340 0.154347 0.198705 0.872688 0.017535 0.031563
1 -0.611850 7.795754 9.835685 1839.842638 0.984170 20.763292 -0.010150 0.175790 0.197665 0.866440 0.019370 0.029040
1 -0.643455 8.615673 9.877345 1855.798541 0.996620 21.228663 0.009855 0.170075 0.194395 0.838109 0.018910 0.029623
1 -0.664525 9.044153 9.883330 1858.091115 0.986205 20.853815 0.016025 0.145901 0.190670 0.812418 0.018360 0.029452
1 -0.665245 9.057953 9.862980 1850.391211 1.011105 21.841416 0.027325 0.163853 0.187985 0.803129 0.020130 0.032379
1 -0.666565 9.087484 9.813300 1832.168203 1.010150 21.813896 0.035265 0.188923 0.176835 0.763980 0.020340 0.032579
1 -0.662855 9.057067 9.784090 1821.396881 0.965020 20.154699 0.040060 0.200655 0.160950 0.686267 0.020160 0.032409
1 -0.652320 8.930660 9.748535 1808.046925 0.960950 20.125501 0.041770 0.205604 0.153070 0.645212 0.019395 0.031285
1 -0.649810 8.908808 9.718245 1796.625378 0.923480 18.697910 0.037100 0.214957 0.140945 0.570086 0.018115 0.029510
1 -0.627900 8.526560 9.716330 1795.926787 0.859915 15.995723 0.035880 0.220302 0.124700 0.409644 0.015730 0.029109
1 -0.595460 7.806630 9.724110 1798.745135 0.803770 13.876456 0.030415 0.226512 0.115995 0.390552 0.015150 0.030277
1 -0.555355 7.094238 9.750450 1808.236844 0.799700 13.723943 0.020825 0.234100 0.113060 0.368842 0.012645 0.032045
1 -0.529855 6.693307 9.772240 1816.238161 0.775515 13.090326 0.016515 0.235709 0.107595 0.342734 0.005590 0.022904
1 -0.519440 6.470335 9.791390 1823.458178 0.739720 11.840122 0.021130 0.231502 0.105150 0.321381 0.001680 0.016598
1 -0.505795 6.153706 9.808870 1829.987652 0.717450 11.207146 0.026900 0.221808 0.102280 0.301702 0.001405 0.016587
1 -0.493105 5.872279 9.838915 1841.276827 0.691115 10.555685 0.034355 0.238065 0.099930 0.288651 0.003175 0.018016
1 -0.466405 5.405656 9.872795 1854.076159 0.669685 10.154876 0.042385 0.254762 0.097150 0.270273 0.004305 0.018966
1 -0.459940 5.234569 9.896615 1863.046261 0.663220 10.004363 0.047520 0.258911 0.089910 0.246750 0.005890 0.021825
1 -0.454790 5.090568 9.886920 1859.448384 0.655440 9.702800 0.051095 0.256049 0.081815 0.231999 0.004825 0.020906
1 -0.453595 5.064989 9.845855 1844.285493 0.652090 9.599699 0.052105 0.259726 0.070880 0.244888 0.006905 0.023028
1 -0.461975 5.304493 9.809820 1830.966729 0.640000 9.231487 0.043585 0.243638 0.063735 0.252295 0.007515 0.022858
1 -0.460900 5.274342 9.778215 1819.103161 0.651730 9.510664 0.031155 0.209863 0.051885 0.238876 0.006325 0.024160
1 -0.445815 4.778056 9.734400 1802.350873 0.637245 8.970996 0.017930 0.178428 0.035635 0.220018 0.006235 0.024291
1 -0.434680 4.502604 9.710455 1793.343120 0.595105 8.308570 0.019610 0.177101 0.018685 0.237685 0.005930 0.024293
1 -0.429290 4.406856 9.705305 1791.445323 0.548415 6.823806 0.011090 0.153984 0.001610 0.307459 0.004620 0.021849
1 -0.424260 4.299383 9.740500 1804.159313 0.511305 6.283771 0.001315 0.129805 -0.008500 0.354178 0.004070 0.021381
1 -0.438865 4.489582 9.763725 1812.670202 0.503640 6.156478 -0.004915 0.117646 -0.022485 0.447696 0.003180 0.020893
1 -0.454785 4.721605 9.796290 1824.857652 0.501605 6.144974 -0.008275 0.109820 -0.041910 0.551302 0.002080 0.020058
1 -0.469390 4.924934 9.832925 1838.758759 0.490590 5.929104 -0.000915 0.103647 -0.062955 0.691738 0.001895 0.019904
1 -0.483875 5.139322 9.870035 1852.808940 0.499445 6.118778 0.008525 0.093946 -0.081865 0.763126 0.005255 0.021869
1 -0.497280 5.337996 9.907985 1867.237909 0.495015 6.055936 0.020805 0.113921 -0.093075 0.823179 0.011150 0.022609
1 -0.489380 5.348066 9.904510 1865.955073 0.467360 5.352846 0.035680 0.133519 -0.112865 0.848076 0.015365 0.022523
1 -0.485790 5.332999 9.887270 1859.597784 0.432405 5.240352 0.052205 0.207256 -0.127555 0.889554 0.019520 0.023018
1 -0.492375 5.464355 9.857345 1848.449723 0.407980 4.959132 0.057580 0.223447 -0.152420 0.931776 0.013685 0.036504
1 -0.489260 5.412820 9.834000 1839.786331 0.403675 4.879755 0.054160 0.226195 -0.172120 0.964073 0.009380 0.044309
1 -0.473340 5.241371 9.797490 1826.161803 0.390745 4.755038 0.046980 0.210034 -0.190905 1.007936 0.005810 0.044035
1 -0.460055 5.221329 9.753195 1809.605248 0.376260 4.683613 0.041360 0.192996 -0.207460 1.016671 0.006760 0.045619
1 -0.435395 4.874990 9.720515 1797.404814 0.325740 4.627131 0.040565 0.190967 -0.215770 1.036289 0.004225 0.042012
1 -0.419235 4.559913 9.731765 1801.590486 0.280845 3.800910 0.033845 0.204639 -0.224840 1.076481 -0.000360 0.048384
1 -0.411455 4.420703 9.768160 1814.969509 0.247565 3.238358 0.020740 0.219691 -0.226150 1.083651 -0.005675 0.049745
1 -0.389790 3.914159 9.810895 1830.882440 0.215000 2.801224 0.019640 0.221786 -0.228810 1.095273 -0.005550 0.049750
1 -0.354355 3.431469 9.842145 1842.606282 0.183995 2.274666 0.024100 0.219824 -0.232965 1.114769 -0.001885 0.049447
1 -0.325265 2.981842 9.875425 1855.183541 0.115160 1.936077 0.036100 0.242334 -0.239285 1.160954 0.003645 0.053463
1 -0.294860 2.726992 9.916490 1870.898545 0.145685 2.303756 0.040620 0.249798 -0.236200 1.142263 0.007920 0.060228
1 -0.297855 2.778138 9.916850 1871.030366 0.122345 2.194899 0.043155 0.250473 -0.231345 1.101062 0.009475 0.063271
1 -0.301805 2.861832 9.917925 1871.433882 0.146165 2.433754 0.045355 0.249081 -0.225575 1.066978 0.005295 0.067646
1 -0.280140 2.634782 9.892305 1862.077720 0.151195 2.515595 0.043400 0.251847 -0.214885 0.985781 0.004595 0.067709
1 -0.279300 2.617191 9.861540 1850.547731 0.170825 2.778126 0.040805 0.252237 -0.207800 0.915560 0.002335 0.069035
1 -0.284685 2.737159 9.823950 1836.300726 0.173940 2.831347 0.032770 0.261811 -0.197720 0.807114 -0.003070 0.076588
1 -0.294980 2.995422 9.783965 1821.204226 0.153470 2.474420 0.025865 0.262257 -0.191915 0.756191 -0.008290 0.077322
1 -0.304680 3.232533 9.747450 1807.290894 0.146285 2.400887 0.014625 0.239423 -0.188645 0.728960 -0.013545 0.075116
1 -0.350410 3.881391 9.753080 1809.375883 0.119590 2.283959 0.000605 0.215578 -0.185560 0.704984 -0.017270 0.074248
1 -0.378180 4.273376 9.772355 1816.504406 0.135630 2.224559 -0.017080 0.143026 -0.184980 0.700148 -0.021240 0.073190
1 -0.388955 4.565410 9.794380 1824.643772 0.152270 2.373522 -0.028870 0.135929 -0.181005 0.660525 -0.018095 0.062766
1 -0.408710 5.027367 9.814135 1831.948174 0.154900 2.421580 -0.027125 0.133650 -0.181405 0.664382 -0.015715 0.056753
1 -0.455635 6.119296 9.830415 1837.891472 0.145800 2.409502 -0.024740 0.134809 -0.179055 0.643440 -0.015715 0.056753
1 -0.501125 6.772862 9.864055 1850.317197 0.142090 2.416431 -0.017775 0.160583 -0.177620 0.633944 -0.018955 0.054166
1 -0.542425 7.621678 9.908590 1867.141334 0.149035 2.305998 -0.014510 0.172514 -0.178810 0.641355 -0.023380 0.059952
1 -0.552480 7.790753 9.899850 1863.883869 0.181360 2.747286 -0.009745 0.159564 -0.174475 0.613556 -0.022125 0.056598
1 -0.570075 8.169529 9.885605 1858.525178 0.179560 2.741816 0.004705 0.151603 -0.171085 0.597465 -0.018430 0.053386
1 -0.604550 9.139358 9.857595 1847.934910 0.194285 2.835705 0.012065 0.156190 -0.167970 0.584062 -0.020965 0.055653
1 -0.629450 9.361416 9.837000 1840.121509 0.221700 3.261460 0.003755 0.172409 -0.153795 0.572378 -0.024450 0.055558
1 -0.644535 9.501104 9.803480 1827.454183 0.249715 2.937007 -0.008460 0.149754 -0.136205 0.519925 -0.026805 0.050732
1 -0.672070 9.681111 9.756310 1809.507120 0.226135 2.592547 -0.018295 0.153405 -0.119865 0.544305 -0.028730 0.045747
1 -0.672785 9.693844 9.745895 1805.731893 0.240140 2.602794 -0.026450 0.168519 -0.099460 0.572246 -0.031450 0.041482
1 -0.671710 9.670631 9.736320 1802.166970 0.242295 2.646333 -0.035035 0.194587 -0.085345 0.597298 -0.029405 0.037749
1 -0.690625 9.833294 9.763855 1812.252099 0.225295 2.454022 -0.037660 0.202686 -0.068395 0.651092 -0.027910 0.038191
1 -0.678055 9.647669 9.789710 1821.896336 0.191295 2.197954 -0.038700 0.204187 -0.049580 0.653801 -0.024090 0.038557
1 -0.664530 9.400927 9.813650 1830.841101 0.170585 1.990230 -0.035890 0.195383 -0.032355 0.651044 -0.016515 0.034850
1 -0.653515 9.135906 9.837955 1839.864050 0.174655 2.034426 -0.033690 0.191382 -0.016380 0.644634 -0.010410 0.036248
1 -0.632325 8.729860 9.869560 1851.838884 0.200395 2.486959 -0.031525 0.188150 0.005060 0.670090 -0.004910 0.039060
1 -0.615565 8.307774 9.895055 1861.591267 0.189860 2.599012 -0.023460 0.183222 0.024910 0.689901 0.000190 0.042919
1 -0.599525 8.013907 9.901875 1864.182860 0.250675 4.232106 -0.021535 0.179039 0.046320 0.690260 0.005350 0.046523
1 -0.591385 7.788160 9.877575 1855.230047 0.267555 4.605656 -0.014940 0.169242 0.072430 0.731546 0.012680 0.052519
1 -0.546130 7.206882 9.833995 1839.536173 0.272105 4.700807 -0.009630 0.177125 0.096440 0.714046 0.019705 0.060736
1 -0.499085 6.122929 9.814840 1832.565416 0.300240 4.944728 -0.018185 0.194288 0.114155 0.688243 0.024865 0.064262
1 -0.474905 5.569835 9.814485 1832.429539 0.340465 5.442927 -0.040815 0.251972 0.137520 0.751196 0.023765 0.065385
1 -0.453715 4.961441 9.789345 1822.733036 0.468675 10.269118 -0.075205 0.551577 0.179885 1.156569 0.028225 0.059194
1 -0.458505 5.071303 9.776775 1818.152203 0.467475 10.238523 -0.090720 0.658259 0.227960 1.819531 0.035310 0.063123
1 -0.455875 4.998395 9.770550 1815.859967 0.515245 11.232391 -0.098970 0.640821 0.224080 1.841802 0.033755 0.063314
1 -0.429060 4.154123 9.773185 1816.830011 0.519795 11.293474 -0.104710 0.632259 0.217330 1.885930 0.033815 0.063195
1 -0.440075 4.414616 9.772470 1816.564740 0.536675 11.843889 -0.098755 0.616332 0.205510 1.893339 0.033695 0.063378
1 -0.456235 4.772328 9.778935 1818.938498 0.582885 12.650736 -0.098480 0.615582 0.199645 1.887399 0.026395 0.077424
1 -0.481375 5.475906 9.803120 1827.917420 0.627775 13.656153 -0.095545 0.606883 0.196470 1.868012 0.022215 0.077242
1 -0.499815 5.952300 9.846935 1844.378363 0.646450 13.898849 -0.084580 0.600371 0.186115 1.818439 0.021605 0.077162
1 -0.523515 6.686163 9.909785 1869.100491 0.714330 17.112235 -0.074165 0.577382 0.186295 1.819687 0.026400 0.081007
1 -0.487000 6.616365 9.910740 1869.460852 0.779575 19.042450 -0.069190 0.567061 0.174870 1.764061 0.030035 0.089126
1 -0.483050 6.582561 9.868960 1854.151979 0.832130 19.765517 -0.053520 0.636866 0.165555 1.731593 0.032630 0.095737
1 -0.529735 8.068881 9.818920 1835.982048 0.876540 20.572150 -0.051350 0.634455 0.163905 1.722256 0.015890 0.166790
1 -0.561340 9.096768 9.786715 1824.126603 0.945735 23.249147 -0.060695 0.677759 0.163230 1.718650 0.006910 0.175508
1 -0.572830 9.274103 9.748885 1809.880869 0.985000 24.899348 -0.069000 0.710019 0.153545 1.664789 0.003700 0.171009
1 -0.576305 9.343495 9.715245 1797.112341 1.088430 27.468401 -0.079995 0.728589 0.144965 1.619851 0.004160 0.172375
1 -0.578700 9.374446 9.689390 1787.474182 1.089985 27.546250 -0.083720 0.738923 0.137205 1.578989 0.004035 0.172036
1 -0.591745 9.762085 9.693820 1789.072866 1.121470 28.798804 -0.090590 0.748938 0.130730 1.518861 -0.001460 0.163423
1 -0.633765 10.243739 9.723510 1799.608501 1.138830 29.284115 -0.099505 0.747083 0.129200 1.506358 -0.006435 0.153324
1 -0.669440 10.894265 9.746495 1808.012369 1.190665 31.300522 -0.098590 0.742606 0.133660 1.539189 -0.008450 0.149292
1 -0.676980 11.013741 9.744695 1807.324717 1.242740 33.774741 -0.087565 0.664728 0.131460 1.514666 -0.002065 0.156651
1 -0.668480 10.874183 9.746610 1808.045758 1.232685 32.937777 -0.062155 0.352940 0.111025 1.138345 0.001720 0.164079
1 -0.663690 10.766332 9.776300 1819.070162 1.287515 35.425074 -0.039920 0.258398 0.085400 0.549442 0.003950 0.173753
1 -0.652795 10.527628 9.829690 1839.734122 1.295895 35.774223 -0.028100 0.298823 0.110080 0.619447 0.012960 0.199982
1 -0.646450 10.414644 9.841420 1844.118290 1.382570 39.958158 -0.022755 0.305134 0.135920 0.652884 0.022520 0.218036
1 -0.639745 10.247316 9.823220 1837.505805 1.412500 41.442475 -0.016185 0.319398 0.159375 0.750333 0.030215 0.229712
1 -0.619995 9.845675 9.781800 1822.878954 1.428180 42.077441 -0.004975 0.338333 0.183080 0.944987 0.043165 0.233890
1 -0.582285 8.989894 9.740495 1807.824450 1.424230 41.930772 0.005345 0.360455 0.195325 1.064396 0.052845 0.255147
1 -0.566480 8.567565 9.687820 1788.209877 1.433090 42.129472 -0.000615 0.353165 0.212000 1.185968 0.055135 0.256841
1 -0.556185 8.194605 9.608330 1757.434859 1.394300 39.898713 -0.012675 0.389474 0.219730 1.263579 0.048385 0.257081
1 -0.606225 8.553371 9.590255 1750.726947 1.388435 39.593456 -0.028035 0.486722 0.238025 1.401162 0.038735 0.259041
1 -0.611615 8.601268 9.617550 1760.585743 1.445900 42.842738 -0.053450 0.473621 0.249355 1.448120 0.036535 0.253117
1 -0.553075 7.024006 9.656340 1774.512211 1.465415 43.672724 -0.062890 0.511454 0.251830 1.462517 0.053520 0.181983
1 -0.516925 5.913261 9.673340 1780.671622 1.455960 43.091387 -0.059805 0.489466 0.254430 1.477945 0.059295 0.168453
1 -0.504475 5.724487 9.685670 1785.191171 1.450095 42.772261 -0.055955 0.467597 0.257270 1.485409 0.058225 0.168900
1 -0.494295 5.546976 9.699680 1790.399958 1.457040 43.245596 -0.052870 0.452502 0.258825 1.488845 0.053430 0.163480
1 -0.496090 5.573477 9.724580 1799.672114 1.468055 43.844205 -0.044440 0.444420 0.257175 1.486753 0.052150 0.160856
1 -0.468560 4.909251 9.750675 1809.405412 1.459320 43.423470 -0.034545 0.441026 0.251190 1.462444 0.054590 0.161444
1 -0.481970 5.363977 9.772105 1817.445888 1.483980 44.510500 -0.026145 0.439956 0.245050 1.432556 0.052635 0.163120
1 -0.457430 4.798266 9.776535 1819.113834 1.496910 45.340026 -0.012335 0.451536 0.237080 1.386825 0.053275 0.163971
1 -0.462220 4.899835 9.778450 1819.845385 1.478475 44.226061 0.003025 0.502428 0.225170 1.323634 0.053765 0.165826
1 -0.439000 4.802896 9.757980 1812.290817 1.427595 41.252943 0.010295 0.507071 0.214910 1.262690 0.048665 0.159025
